gene_id	gene_name
FBgn0035009	CG16837
FBgn0035011	CG13589
FBgn0035012	CG13590
FBgn0029501	Crtp
FBgn0061188	lncRNA:Yu
FBgn0015300	Ssl
FBgn0017556	Prosalpha4T2
FBgn0035014	CG13581
FBgn0284252	Letm1
FBgn0259185	Ir60b
FBgn0259186	Ir60c
FBgn0259187	Ir60d
FBgn0265154	Ir60f
FBgn0035016	CG4612
FBgn0050169	Brca2
FBgn0035019	Ir60e
FBgn0035020	CG13585
FBgn0035021	CG4622
FBgn0035022	CG11413
FBgn0035023	ITP
FBgn0016687	Nurf-38
FBgn0035024	CG11414
FBgn0035025	uri
FBgn0035026	Fcp1
FBgn0035027	CG3511
FBgn0035028	Start1
FBgn0053527	SIFa
FBgn0069913	CG4681
FBgn0020521	pio
FBgn0035031	CG13587
FBgn0035032	ATPsynF
FBgn0035033	CG3548
FBgn0035034	CG3565
FBgn0035035	Samtor
FBgn0035036	CG4707
FBgn0259742	CG42360
FBgn0259707	CG42361
FBgn0035040	CG4741
FBgn0035039	Adck
FBgn0035041	CG13594
FBgn0086030	snoRNA:Me18S-G393
FBgn0264328	asRNA:CR43787
FBgn0015040	Cyp9c1
FBgn0035042	CG3640
FBgn0035043	CG4781
FBgn0035044	CG3663
FBgn0050163	Cpr60D
FBgn0050161	CG30161
FBgn0035046	ND-19
FBgn0085243	CG34214
FBgn0260456	CG4806
FBgn0261373	CG33228
FBgn0035047	Pof
FBgn0035049	Mmp1
FBgn0035050	SiaT
FBgn0053988	Mid1
FBgn0266086	lncRNA:CR44828
FBgn0050421	Usp15-31
FBgn0035056	spz6
FBgn0035057	CG3880
FBgn0040666	CG12848
FBgn0035059	CG3894
FBgn0027590	GstE12
FBgn0035060	Eps-15
FBgn0086908	egg
FBgn0264876	asRNA:CR44067
FBgn0025578	Lcp9
FBgn0035063	CG3594
FBgn0035064	TyrRS-m
FBgn0035065	CG3589
FBgn0041205	key
FBgn0015801	Reg-5
FBgn0262902	asRNA:CR43257
FBgn0028738	ETH
FBgn0023181	Orc4
FBgn0035068	CG12849
FBgn0035069	CG3611
FBgn0262098	CG42851
FBgn0000157	Dll
FBgn0035070	CG3650
FBgn0266087	lncRNA:CR44829
FBgn0265193	Atf-2
FBgn0035073	CG16896
FBgn0050423	CG30423
FBgn0265182	CG44247
FBgn0263443	asRNA:CR43466
FBgn0085442	NKAIN
FBgn0035076	Ance-5
FBgn0085434	NaCP60E
FBgn0035078	Tpc2
FBgn0035077	CG9083
FBgn0066084	RpL41
FBgn0060296	pain
FBgn0043792	CG30427
FBgn0022343	CG3760
FBgn0035082	CG2811
FBgn0035083	Tina-1
FBgn0035084	CG15861
FBgn0035085	CG3770
FBgn0027599	CG2790
FBgn0035086	CG12851
FBgn0266088	lncRNA:CR44830
FBgn0035087	CG2765
FBgn0050424	CG30424
FBgn0285950	RpL19
FBgn0035088	CG3776
FBgn0035089	Phk-3
FBgn0035090	CG2736
FBgn0266787	lncRNA:CR45252
FBgn0010435	emp
FBgn0035091	CG3829
FBgn0265434	zip
FBgn0004055	uzip
FBgn0035092	Nplp1
FBgn0001147	gsb-n
FBgn0001148	gsb
FBgn0004919	gol
FBgn0050198	tRNA:Ala-CGC-1-1
FBgn0050199	tRNA:Ala-CGC-1-2
FBgn0050200	tRNA:Ala-CGC-1-3
FBgn0266129	lov
FBgn0050430	CG30430
FBgn0262566	CG43106
FBgn0054038	CG34038
FBgn0259968	Sfp60F
FBgn0011694	EbpII
FBgn0004181	Ebp
FBgn0035094	CG9380
FBgn0001325	Kr
FBgn0050429	CG30429
FBgn0053680	CG33680
FBgn0050428	CG30428
FBgn0058469	lncRNA:CR40469
FBgn0025837	CG17636
FBgn0025836	RhoGAP1A
FBgn0263567	mir-4915
FBgn0267029	lncRNA:CR45473
FBgn0284435	tyn
FBgn0025835	CG17707
FBgn0264445	lncRNA:CR43863
FBgn0040373	CG3038
FBgn0040372	G9a
FBgn0259722	CG42376
FBgn0000316	cin
FBgn0261446	CG13377
FBgn0264507	asRNA:CR43906
FBgn0029518	CG13376
FBgn0005427	ewg
FBgn0024989	CG3777
FBgn0262266	mir-980
FBgn0040370	CG13375
FBgn0040371	CG12470
FBgn0029521	Or1a
FBgn0052816	CG32816
FBgn0262810	CG43181
FBgn0262811	CG43182
FBgn0004034	y
FBgn0266568	lncRNA:yar
FBgn0000022	ac
FBgn0265964	lncRNA:CR44751
FBgn0265965	lncRNA:CR44752
FBgn0265966	lncRNA:CR44753
FBgn0004170	sc
FBgn0002561	l(1)sc
FBgn0011822	Pgcl
FBgn0000137	ase
FBgn0010019	Cyp4g1
FBgn0266572	ebo
FBgn0029523	CR18275
FBgn0029522	CG13373
FBgn0052817	CG32817
FBgn0029526	CR18166
FBgn0029524	CG3176
FBgn0029525	CG18273
FBgn0023536	CG3156
FBgn0267447	asRNA:CR45797
FBgn0023537	CG17896
FBgn0023534	CG17778
FBgn0004648	svr
FBgn0266196	asRNA:CR44891
FBgn0266197	asRNA:CR44892
FBgn0260400	elav
FBgn0023535	arg
FBgn0286870	lncRNA:enrr
FBgn0024983	CG4293
FBgn0000108	Appl
FBgn0263534	mir-4960
FBgn0261930	vnd
FBgn0025633	CG13366
FBgn0267030	lncRNA:CR45474
FBgn0286917	CR46417
FBgn0029529	CG13365
FBgn0016038	Vsp37A
FBgn0025640	CG13369
FBgn0026879	CG13364
FBgn0267031	lncRNA:CR45475
FBgn0025635	CG17829
FBgn0002579	RpL36
FBgn0001341	Mybbp1A
FBgn0020381	Dredd
FBgn0283549	mir-9372
FBgn0003575	su(sable)
FBgn0266102	CR44839
FBgn0025634	CG13367
FBgn0025638	Roc1a
FBgn0025639	Hmt4-20
FBgn0025637	SkpA
FBgn0286919	CR46419
FBgn0021764	sdk
FBgn0029531	CG13362
FBgn0040383	CG5254
FBgn0029532	CG13361
FBgn0040382	CG5273
FBgn0266280	lncRNA:CR44965
FBgn0015288	RpL22
FBgn0259993	lncRNA:CR42491
FBgn0083027	snoRNA:Psi18S-531
FBgn0086666	snoRNA:Psi28S-2179
FBgn0266281	lncRNA:CR44966
FBgn0027343	fz3
FBgn0086368	tw
FBgn0025620	CG13360
FBgn0265662	lncRNA:CR44469
FBgn0025621	CG16989
FBgn0015799	Rbf
FBgn0025616	CG13359
FBgn0026874	CG13358
FBgn0260855	Sec22
FBgn0264449	CG43867
FBgn0029535	CG14635
FBgn0040343	CG3713
FBgn0040892	CG14634
FBgn0040341	CG11664
FBgn0029539	CG11663
FBgn0040344	Lztr1
FBgn0040339	MED22
FBgn0040345	CG3708
FBgn0040342	CG3706
FBgn0052815	CG32815
FBgn0040340	TRAM
FBgn0040346	CG3704
FBgn0040347	mus81
FBgn0040348	CG3703
FBgn0040349	CG3699
FBgn0040350	CG3690
FBgn0267032	lncRNA:CR45476
FBgn0042146	CG18823
FBgn0040338	TfIIA-S-2
FBgn0029552	CG14631
FBgn0003638	su(w[a])
FBgn0040351	CG11638
FBgn0052814	CG32814
FBgn0040337	CG3021
FBgn0026143	CDC45L
FBgn0053082	CG33082
FBgn0014903	CG14630
FBgn0266569	CG42259
FBgn0266005	lncRNA:CR44779
FBgn0040398	CG14629
FBgn0040397	CG3655
FBgn0040365	CG14628
FBgn0040368	eIF4E7
FBgn0085349	CR34320
FBgn0040364	CG11378
FBgn0040363	CG11384
FBgn0040362	CG11379
FBgn0040361	CG14627
FBgn0040360	CG14626
FBgn0040359	CG11380
FBgn0040358	CG14625
FBgn0029568	CG11381
FBgn0040357	CG14624
FBgn0040367	CG11382
FBgn0040366	CG11398
FBgn0261444	CG3638
FBgn0026876	CG11403
FBgn0028550	Atf3
FBgn0025642	CG32812
FBgn0025641	DAAM
FBgn0052811	CG32811
FBgn0267970	lncRNA:CR46248
FBgn0004650	fs(1)N
FBgn0024366	CG11409
FBgn0024362	Naa30A
FBgn0024360	MTPAP
FBgn0024361	Tsp2A
FBgn0024365	CG12773
FBgn0024364	CG11417
FBgn0000826	png
FBgn0029573	CG14770
FBgn0024987	ssx
FBgn0263552	mir-4961
FBgn0023169	AMPKalpha
FBgn0024986	CG3719
FBgn0052813	CG32813
FBgn0024985	Rilpl
FBgn0259108	futsch
FBgn0265139	Gr2a
FBgn0027795	CG14785
FBgn0027794	Lrpprc2
FBgn0027793	CG14787
FBgn0266284	Ns3
FBgn0027791	O-fut2
FBgn0026872	CG14777
FBgn0029580	CG14778
FBgn0052808	CG32808
FBgn0013720	pck
FBgn0025383	CG14780
FBgn0025382	Rab27
FBgn0260986	mei-38
FBgn0025381	rush
FBgn0003517	sta
FBgn0044508	snoRNA:M
FBgn0086042	snoRNA:Me28S-G980
FBgn0025394	inc
FBgn0053513	Nmdar2
FBgn0025393	CG14795
FBgn0025390	Mur2B
FBgn0065095	snmRNA:400
FBgn0283451	br
FBgn0000482	dor
FBgn0023530	CG3740
FBgn0001189	hfw
FBgn0023531	CG32809
FBgn0029587	CG14797
FBgn0024897	b6
FBgn0029588	CR14798
FBgn0023130	a6
FBgn0025378	CG3795
FBgn0025391	Scgdelta
FBgn0283741	prage
FBgn0026086	Adar
FBgn0262178	mir-981
FBgn0052806	CG32806
FBgn0029589	CG14810
FBgn0029590	CG14811
FBgn0026090	CG14812
FBgn0028969	deltaCOP
FBgn0023515	CG14814
FBgn0026873	MED18
FBgn0023516	Pex5
FBgn0023513	CG14803
FBgn0023517	Pgam5
FBgn0014411	Vps26
FBgn0026089	CG14817
FBgn0023514	CG14805
FBgn0026088	CG14818
FBgn0029594	CG14806
FBgn0023518	trr
FBgn0023519	mRpL16
FBgn0000117	arm
FBgn0052803	CG32803
FBgn0267591	asRNA:CR45929
FBgn0264446	asRNA:CR43864
FBgn0052801	CG32801
FBgn0023511	Edem1
FBgn0023509	mip130
FBgn0023510	Rbcn-3B
FBgn0023512	eIF2Bepsilon
FBgn0023508	Ocrl
FBgn0023522	CG11596
FBgn0023520	CG3857
FBgn0023521	CG3587
FBgn0264562	Hr4
FBgn0023545	PIG-K
FBgn0267034	lncRNA:CR45478
FBgn0262297	mir-2496
FBgn0261954	east
FBgn0000667	Actn
FBgn0263542	mir-4954
FBgn0003964	usp
FBgn0025632	CG4313
FBgn0026878	CG4325
FBgn0025631	moody
FBgn0025625	Sik2
FBgn0266201	asRNA:CR44896
FBgn0025626	CG4281
FBgn0029596	CG14054
FBgn0265531	asRNA:CR44381
FBgn0025628	CG4199
FBgn0025627	CG4194
FBgn0265532	asRNA:CR44382
FBgn0025630	Rtca
FBgn0025629	CG4045
FBgn0025624	CG4025
FBgn0040394	CG16903
FBgn0040395	Unc-76
FBgn0000382	csw
FBgn0086043	snoRNA:Me18S-C1024
FBgn0004860	ph-d
FBgn0004861	ph-p
FBgn0023507	D2hgdh
FBgn0004654	Pgd
FBgn0013432	bcn92
FBgn0004655	wapl
FBgn0005670	Cyp4d1
FBgn0023540	CG3630
FBgn0263630	mir-3641
FBgn0025839	ND-B14.5A
FBgn0023541	Cyp4d14
FBgn0267035	asRNA:CR45479
FBgn0265901	asRNA:CR44690
FBgn0011576	Cyp4d2
FBgn0015036	Cyp4ae1
FBgn0003116	pn
FBgn0023542	Nmd3
FBgn0040899	CG17776
FBgn0040900	CG17777
FBgn0024984	CG3457
FBgn0023549	Mct1
FBgn0029603	CG14053
FBgn0263628	asRNA:CR43637
FBgn0023550	FarO
FBgn0053548	SmydA-8
FBgn0004397	Vinc
FBgn0029606	CG14052
FBgn0003048	pcx
FBgn0001330	kz
FBgn0000810	fs(1)K10
FBgn0023523	Or2a
FBgn0000377	crn
FBgn0023525	CG3191
FBgn0029608	CG3091
FBgn0023524	CG3078
FBgn0027296	temp
FBgn0023527	CG3071
FBgn0023528	CG2924
FBgn0267036	lncRNA:CR45480
FBgn0023529	CG2918
FBgn0085362	Vml
FBgn0023526	CG2865
FBgn0003079	Raf
FBgn0054052	lncRNA:CR34052
FBgn0040392	CG14050
FBgn0040391	CG2854
FBgn0053218	lncRNA:CR33218
FBgn0044047	Ilp6
FBgn0040389	mRpL14
FBgn0003159	CG2841
FBgn0264598	PsGEF
FBgn0040385	CG12496
FBgn0052797	CG32797
FBgn0001150	gt
FBgn0003714	tko
FBgn0040388	boi
FBgn0004050	z
FBgn0284408	trol
FBgn0263531	mir-4955
FBgn0260753	Pdfr
FBgn0040377	Vha36-3
FBgn0040376	AANATL7
FBgn0040375	CG13760
FBgn0040066	wds
FBgn0001404	egh
FBgn0011606	Klp3A
FBgn0004643	Zw10
FBgn0011566	Smyd3
FBgn0029629	eIF3g1
FBgn0040334	Tsp3A
FBgn0040336	Seipin
FBgn0040333	brv3
FBgn0267350	PI4KIIIalpha
FBgn0003371	sgg
FBgn0266707	lncRNA:CR45197
FBgn0011276	HLH3B
FBgn0025838	CG2652
FBgn0265663	lncRNA:CR44470
FBgn0003068	per
FBgn0000092	CG2650
FBgn0024992	Spg7
FBgn0024993	CG2662
FBgn0024994	Ugalt
FBgn0024996	eIF2Bbeta
FBgn0024995	CG2680
FBgn0024997	CG2681
FBgn0024998	CG2685
FBgn0024991	CG2694
FBgn0024973	CG2701
FBgn0000928	fs(1)Yb
FBgn0000927	fs(1)Ya
FBgn0283545	vilya
FBgn0000520	dwg
FBgn0250874	ttm50
FBgn0024975	CG2712
FBgn0000376	crm
FBgn0024980	Syx4
FBgn0028369	kirre
FBgn0263505	lncRNA:CR43494
FBgn0040384	CG32795
FBgn0003996	w
FBgn0040356	CG12498
FBgn0040352	CG14416
FBgn0040353	CG14417
FBgn0040354	CG14418
FBgn0029639	CG14419
FBgn0040355	CG3526
FBgn0025643	CG3588
FBgn0025644	CG14424
FBgn0052793	CG32793
FBgn0029642	CG3592
FBgn0025645	CG3598
FBgn0029643	CG14420
FBgn0029644	CG14421
FBgn0029645	CG14422
FBgn0029646	CG14423
FBgn0029647	CG17959
FBgn0029648	CG3603
FBgn0003285	rst
FBgn0029649	CG4116
FBgn0004647	N
FBgn0028746	CG18508
FBgn0000644	Fcp3C
FBgn0040396	CG3939
FBgn0000479	dnc
FBgn0040393	CG14265
FBgn0010294	ng2
FBgn0010295	ng3
FBgn0002933	ng1
FBgn0010296	ng4
FBgn0003086	Pig1
FBgn0003374	Sgs4
FBgn0266180	lncRNA:CR44886
FBgn0029656	CG10793
FBgn0267963	lncRNA:CR46243
FBgn0266350	lncRNA:CR44999
FBgn0262656	Myc
FBgn0029657	CG12535
FBgn0052493	tRNA:Gln-TTG-2-1
FBgn0029658	CG14269
FBgn0029659	CG16782
FBgn0029660	CG10801
FBgn0029661	CG16781
FBgn0029662	CG12206
FBgn0029663	CG10804
FBgn0029664	CG10802
FBgn0029665	CG14270
FBgn0029666	CG10803
FBgn0029667	Gas8
FBgn0052791	DIP-alpha
FBgn0029669	CG13021
FBgn0267910	lncRNA:CR34335
FBgn0052792	ppk8
FBgn0029672	CG2875
FBgn0266429	AstA-R1
FBgn0044046	Ilp7
FBgn0023216	Parg
FBgn0023215	Mnt
FBgn0266549	lncRNA:CR45102
FBgn0015286	Rala
FBgn0283657	Tlk
FBgn0263532	mir-4962
FBgn0029676	HIP-R
FBgn0264948	lncRNA:CR44117
FBgn0021738	Crg-1
FBgn0260225	CR42499
FBgn0053221	CR33221
FBgn0260484	HIP
FBgn0264949	lncRNA:CR44118
FBgn0264954	fd3F
FBgn0000542	ec
FBgn0052785	tRNA:Gln-CTG-2-1
FBgn0025118	tRNA:Pro-CGG-3-1
FBgn0029679	CG2901
FBgn0019661	lncRNA:roX1
FBgn0265575	yin
FBgn0028491	CG2930
FBgn0285910	VhaAC39-1
FBgn0029681	CG15239
FBgn0260658	CG42541
FBgn0029685	CG2938
FBgn0029686	Glos
FBgn0052786	Gem4b
FBgn0052783	Gem4c
FBgn0029687	Vap33
FBgn0029688	lva
FBgn0029689	CG6428
FBgn0029690	CG6414
FBgn0267037	asRNA:CR45481
FBgn0262990	lncRNA:CR43298
FBgn0267038	lncRNA:CR45482
FBgn0267969	lncRNA:CR46247
FBgn0286029	lncRNA:CR46349
FBgn0263772	CG43689
FBgn0029693	CG6379
FBgn0029694	CG15375
FBgn0004832	Xpac
FBgn0000221	brn
FBgn0026084	cib
FBgn0026079	Nsun2
FBgn0026085	dgt4
FBgn0026080	Tip60
FBgn0026083	tyf
FBgn0066114	GlcAT-I
FBgn0000635	Fas2
FBgn0262980	CG43288
FBgn0029696	CG15571
FBgn0029697	CG15570
FBgn0041252	Femcoat
FBgn0052774	Muc4B
FBgn0262608	CG43134
FBgn0262609	CG43135
FBgn0029700	CG15576
FBgn0029701	CG12691
FBgn0029702	CG15572
FBgn0267039	lncRNA:CR45483
FBgn0040904	CG15577
FBgn0040905	CG15578
FBgn0029703	CG12692
FBgn0040906	CG15579
FBgn0266262	lncRNA:CR44957
FBgn0267868	lncRNA:CR46156
FBgn0002707	mei-9
FBgn0266570	NO66
FBgn0040907	mRpL33
FBgn0262738	norpA
FBgn0029705	CG12693
FBgn0262339	mir-982
FBgn0262390	mir-303
FBgn0029706	CG3626
FBgn0262235	mir-983-1
FBgn0262279	mir-983-2
FBgn0262282	mir-984
FBgn0263589	asRNA:CR43614
FBgn0267040	lncRNA:CR45484
FBgn0029707	CG12688
FBgn0052773	lncRNA:CR32773
FBgn0000179	bi
FBgn0029708	CG3556
FBgn0003210	rb
FBgn0029709	CHOp24
FBgn0029710	CG3568
FBgn0029711	Usf
FBgn0029712	CG15912
FBgn0029713	CG11436
FBgn0029714	CG3527
FBgn0029715	CG11444
FBgn0029716	CG3546
FBgn0029717	CG12684
FBgn0003053	peb
FBgn0025387	CG12184
FBgn0025388	CG12179
FBgn0025739	pon
FBgn0025613	CG3081
FBgn0025612	CG3062
FBgn0011277	HLH4C
FBgn0029718	mRpL30
FBgn0025615	Torsin
FBgn0022942	Cbp80
FBgn0029719	CG15473
FBgn0029720	CG3009
FBgn0262699	fzr
FBgn0022768	Pp2C1
FBgn0011760	ctp
FBgn0028325	Pdha
FBgn0029722	CG7024
FBgn0029723	Proc-R
FBgn0029724	CG15472
FBgn0025679	Klf15
FBgn0267071	lncRNA:CR45515
FBgn0029725	CG2871
FBgn0029726	CG15471
FBgn0029727	CG6978
FBgn0029728	CG2861
FBgn0267072	lncRNA:CR45516
FBgn0029729	CG12682
FBgn0260971	CG42594
FBgn0263506	lncRNA:CR43495
FBgn0029730	boil
FBgn0029733	CG6927
FBgn0052772	CG32772
FBgn0029736	CG4041
FBgn0029737	CG6903
FBgn0285992	hpRNA:CR46342
FBgn0266000	CG44774
FBgn0004368	Ptp4E
FBgn0266096	lncRNA:CR44833
FBgn0061196	CG15468
FBgn0267442	lncRNA:CR45792
FBgn0029740	CG12680
FBgn0003028	ovo
FBgn0052767	CG32767
FBgn0266098	rg
FBgn0029746	CG15465
FBgn0029745	Rpn13R
FBgn0029747	CG5062
FBgn0266097	lncRNA:CR44834
FBgn0261803	CG42749
FBgn0029750	CG3323
FBgn0029751	CG17764
FBgn0263237	Cdk7
FBgn0003449	snf
FBgn0029752	TrxT
FBgn0011761	dhd
FBgn0029753	CG4198
FBgn0029754	CG15930
FBgn0029755	Sas10
FBgn0014024	Rnp4F
FBgn0284442	Mcm3
FBgn0029756	CG3309
FBgn0026751	XRCC1
FBgn0010014	CanB
FBgn0029761	SK
FBgn0029762	NAAT1
FBgn0263987	spoon
FBgn0029763	Usp16-45
FBgn0029765	CG16756
FBgn0267073	lncRNA:CR45517
FBgn0029766	CG15784
FBgn0265664	lncRNA:CR44471
FBgn0029768	SPR
FBgn0029769	frma
FBgn0052762	CG32762
FBgn0029770	CG4151
FBgn0267075	lncRNA:CR45519
FBgn0029771	CG12730
FBgn0267074	asRNA:CR45518
FBgn0086667	snoRNA:Psi28S-3342
FBgn0263512	Vsx2
FBgn0263511	Vsx1
FBgn0085464	CG34435
FBgn0250904	CG34434
FBgn0029778	RhoGAP5A
FBgn0004687	Mlc-c
FBgn0263631	mir-3645
FBgn0026702	l(1)G0045
FBgn0259994	OtopLa
FBgn0259150	OtopLc
FBgn0267076	asRNA:CR45520
FBgn0029783	Sirt4
FBgn0028474	CG4119
FBgn0015794	Rab18
FBgn0029785	RpL35
FBgn0046687	Tre1
FBgn0003747	Gr5a
FBgn0266263	asRNA:CR44958
FBgn0259926	CG42449
FBgn0029789	PGAP1
FBgn0267081	asRNA:CR45525
FBgn0000394	cv
FBgn0027564	CG3149
FBgn0261927	lncRNA:CR42794
FBgn0029791	AdamTS-B
FBgn0053080	CG33080
FBgn0052758	Snx27
FBgn0029795	CG15773
FBgn0261383	IntS6
FBgn0029798	CG4078
FBgn0029799	CG15772
FBgn0029800	lin-52
FBgn0267084	asRNA:CR45528
FBgn0029801	CG15771
FBgn0013987	MAPk-Ak2
FBgn0261610	CG42699
FBgn0029804	CG3097
FBgn0259149	CG42264
FBgn0029807	CG3108
FBgn0029809	CG15767
FBgn0263545	mir-4963
FBgn0266095	lncRNA:CR44832
FBgn0029810	CG12239
FBgn0029811	Cpr5C
FBgn0029812	Prosbeta2R1
FBgn0267085	lncRNA:CR45529
FBgn0265417	CG44329
FBgn0029813	AgmNAT
FBgn0029814	CG15765
FBgn0262945	lncRNA:CR43264
FBgn0052761	tRNA:Glu-CTC-6-1Psi
FBgn0029816	CG12729
FBgn0262610	CG43136
FBgn0262611	CG43137
FBgn0029817	CG15764
FBgn0029818	GAA1
FBgn0014340	mof
FBgn0029819	Usp30
FBgn0029820	CG16721
FBgn0267228	lncRNA:CR45668
FBgn0000042	Act5C
FBgn0029821	CG4020
FBgn0029822	CG12236
FBgn0029823	Shmt
FBgn0264939	asRNA:CR44108
FBgn0029824	CG3726
FBgn0029825	CG12728
FBgn0052756	CG32756
FBgn0029826	CG6041
FBgn0052755	CG32755
FBgn0029827	CG6048
FBgn0029828	CG6067
FBgn0005390	fs(1)M3
FBgn0029830	Grip
FBgn0029831	CG5966
FBgn0027546	CG4766
FBgn0265691	lncRNA:CR44498
FBgn0029003	mab-21
FBgn0265692	lncRNA:CR44499
FBgn0003302	rux
FBgn0029833	MCTS1
FBgn0029834	CG5937
FBgn0029835	CG5921
FBgn0262575	CG43115
FBgn0029836	CG5928
FBgn0029837	Tsp5D
FBgn0029838	CG4666
FBgn0029839	CG4660
FBgn0029840	raptor
FBgn0026060	Mipp2
FBgn0266264	asRNA:CR44959
FBgn0029843	Nep1
FBgn0264386	Ca-alpha1T
FBgn0052750	CG32750
FBgn0052751	CG32751
FBgn0262536	CG43090
FBgn0040069	vanin-like
FBgn0029848	Btnd
FBgn0029849	Efr
FBgn0003514	sqh
FBgn0262730	dtn
FBgn0029851	CG14445
FBgn0023458	Rbcn-3A
FBgn0015818	Spx
FBgn0040918	schlank
FBgn0029853	CG3781
FBgn0028982	Spt6
FBgn0029854	CG3566
FBgn0086558	Ubi-p5E
FBgn0267086	lncRNA:CR45530
FBgn0052745	CR32745
FBgn0029856	CG11700
FBgn0026015	Top3beta
FBgn0029857	wuho
FBgn0028685	Rpt4
FBgn0029858	mldr
FBgn0029859	CG15892
FBgn0029860	CG15891
FBgn0029861	CG3815
FBgn0043796	CG12219
FBgn0029863	CG3823
FBgn0029864	CG15894
FBgn0250869	CG42240
FBgn0029866	CG3842
FBgn0029867	CG3847
FBgn0029868	ND-B16.6
FBgn0261955	kdn
FBgn0016974	swaPsi
FBgn0003655	swa
FBgn0029870	Marf
FBgn0266051	lncRNA:CR44816
FBgn0003139	PpV
FBgn0053664	CG33664
FBgn0053669	CG33669
FBgn0053668	CG33668
FBgn0259242	CG42340
FBgn0053667	CG33667
FBgn0053666	CG33666
FBgn0053665	CG33665
FBgn0052748	tRNA:Phe-GAA-1-1
FBgn0029873	CG3918
FBgn0029874	CG3342
FBgn0014031	Spat
FBgn0014026	RpL7A
FBgn0065071	snoRNA:Or-CD10
FBgn0000524	dx
FBgn0085446	CG34417
FBgn0029877	CG17717
FBgn0029878	Pat1
FBgn0264380	lncRNA:CR43832
FBgn0029879	APC7
FBgn0029881	pigs
FBgn0029880	CG14443
FBgn0266052	lncRNA:CR44817
FBgn0029882	CG3226
FBgn0028360	Cdc7
FBgn0029885	CG3224
FBgn0062413	Ctr1A
FBgn0029887	CG3198
FBgn0025815	Mcm6
FBgn0029888	ND-ASHI
FBgn0286222	Fum1
FBgn0029890	Fum2
FBgn0029891	Pink1
FBgn0265362	CG44303
FBgn0029892	CG3184
FBgn0029893	CG14442
FBgn0029894	CG14440
FBgn0029895	CG14441
FBgn0029896	CG3168
FBgn0263415	lncRNA:CR43461
FBgn0029897	RpL17
FBgn0086602	snoRNA:Psi28S-3436b
FBgn0086668	snoRNA:Psi28S-3436a
FBgn0083013	snoRNA:Psi28S-1060
FBgn0082997	snoRNA:Psi28S-1232
FBgn0052740	tRNA:Phe-GAA-1-2
FBgn0266200	lncRNA:CR44895
FBgn0266279	lncRNA:CR44964
FBgn0029898	CG14439
FBgn0286831	sov
FBgn0263507	lncRNA:CR43496
FBgn0029502	Coq7
FBgn0003390	shf
FBgn0259228	C3G
FBgn0029903	pod1
FBgn0086693	iav
FBgn0029905	Nf-YC
FBgn0029906	xit
FBgn0029907	Atx-1
FBgn0263968	nonC
FBgn0029909	mAChR-C
FBgn0029911	CG14435
FBgn0029912	CG4557
FBgn0029913	Cht11
FBgn0029914	CG4558
FBgn0029915	CG14434
FBgn0267087	lncRNA:CR45531
FBgn0263993	CG43736
FBgn0029922	CG14431
FBgn0029920	CR4575
FBgn0052733	CR32733
FBgn0052732	Setd3
FBgn0029924	CG4586
FBgn0029925	CG3040
FBgn0004646	ogre
FBgn0264893	lncRNA:CR44084
FBgn0261284	bou
FBgn0027106	Inx7
FBgn0264385	lncRNA:CR43837
FBgn0027108	Inx2
FBgn0000330	cm
FBgn0052736	CG32736
FBgn0259204	CG42308
FBgn0029928	CG3032
FBgn0029929	CG4593
FBgn0029930	CG12541
FBgn0029931	CG14427
FBgn0004143	nullo
FBgn0029932	CG4607
FBgn0264270	Sxl
FBgn0263563	mir-4956
FBgn0029935	CG4615
FBgn0029936	CG4617
FBgn0029937	CG8300
FBgn0027342	fz4
FBgn0267088	lncRNA:CR45532
FBgn0267965	lncRNA:CR46245
FBgn0029939	CG9650
FBgn0047092	lncRNA:CR32730
FBgn0265457	lncRNA:CR44357
FBgn0029940	CG1958
FBgn0029941	CG1677
FBgn0029942	CG2059
FBgn0025549	unc-119
FBgn0024250	brk
FBgn0029943	Atg5
FBgn0029944	Dok
FBgn0029945	CG18155
FBgn0261848	CG42780
FBgn0026144	CBP
FBgn0029946	CG15034
FBgn0029947	CG1999
FBgn0029948	CheA7a
FBgn0261849	CG42781
FBgn0029949	CG15035
FBgn0265265	CG32727
FBgn0259098	CG42246
FBgn0261615	CG42704
FBgn0261616	CG42705
FBgn0085366	CG34337
FBgn0029950	CG9657
FBgn0040922	CG15036
FBgn0052726	CG32726
FBgn0267089	lncRNA:CR45533
FBgn0262828	lncRNA:CR43199
FBgn0040923	CG11368
FBgn0262827	CG43198
FBgn0265693	lncRNA:CR44500
FBgn0267090	lncRNA:CR45534
FBgn0262967	lncRNA:CR43278
FBgn0262968	lncRNA:CR43279
FBgn0264383	lncRNA:CR43835
FBgn0052719	CG32719
FBgn0262612	CG43138
FBgn0052720	CG32720
FBgn0265694	lncRNA:CR44501
FBgn0265695	lncRNA:CR44502
FBgn0029951	CG11369
FBgn0029952	CG12689
FBgn0004198	ct
FBgn0267227	lncRNA:CR45667
FBgn0267226	lncRNA:CR45666
FBgn0267225	lncRNA:CR45665
FBgn0029504	CHES-1-like
FBgn0262979	lncRNA:CR43287
FBgn0029955	CG15478
FBgn0022786	Hira
FBgn0027553	NELF-B
FBgn0029957	CG12155
FBgn0029958	Pdp
FBgn0029959	Rab39
FBgn0016041	Tom40
FBgn0029961	Ir7a
FBgn0085367	CG34338
FBgn0052718	CG32718
